"","f.arima","f.arch","f.lm","f.gam"
"235",0.000401788940136821,0.000203745880414047,0.000670578032356697,0.000670578032356697
"236",0.000343972773734977,0.000673443162066964,0.000656719060813779,0.000656719060813779
"237",0.00017972636341256,-0.00031328033871203,0.000654270971807387,0.000654270971807387
"238",0.000124853362714508,0.000166096105982043,0.000662832883437327,0.000662832883437327
"239",0.000188853682368582,8.01298513909667e-05,0.000673696443104101,0.000673696443104101
"240",0.000274652430247668,0.000351128444551924,0.00067234802846467,0.00067234802846467
"241",0.000261788539124812,0.00016685318487552,0.000651745119585801,0.000651745119585801
"242",7.93843256641466e-05,0.000176696931160775,0.000650442469579566,0.000650442469579566
"243",0.000124237755819297,-3.22543031430921e-06,0.000615575559670647,0.000615575559670647
"244",-0.000111121205106282,0.000141171222994124,0.000603910431812128,0.000603910431812128
"245",-0.000144022471056231,-0.000459708696065725,0.000623423505609508,0.000623423505609508
"246",0.000120190797790184,0.000205127725930757,0.000641412029674921,0.000641412029674921
"247",0.000278707350456382,0.000276340641100411,0.00064013381336382,0.00064013381336382
"248",0.000250662375360447,0.000170815683431592,0.000639981596368779,0.000639981596368779
"249",0.000212232207303043,5.4813847429693e-05,0.000638707671325587,0.000638707671325587
"250",0.000186514730933796,0.000257678903067213,0.000631936214798281,0.000631936214798281
"251",0.000146352112824812,7.92580301064506e-05,0.000616813257360407,0.000616813257360407
"252",3.26691376824597e-05,0.000110856689546639,0.000638814758977036,0.000638814758977036
"253",0.000214536317009553,-3.07834160285503e-05,0.000650436876606361,0.000650436876606361
"254",0.000289154907065715,0.000568548908542869,0.000649145626424131,0.000649145626424131
"255",0.000243879557438796,0.000184561420873361,0.000646646461931459,0.000646646461931459
"256",0.00019992484264674,0.000277421359638232,0.000645364201348914,0.000645364201348914
"257",0.000162304816653013,0.000112585454751506,0.000662332056526616,0.000662332056526616
"258",0.00026623505181668,0.000252941507508744,0.000689765246845061,0.000689765246845061
"259",0.000424449743502684,0.000462290602748773,0.000717757450297163,0.000717757450297163
"260",0.000616340006144933,0.000757443502192781,0.000764060896503329,0.000764060896503329
"261",0.00073805830332433,0.000520723744806431,0.000762548971223644,0.000762548971223644
"262",0.000699712115714773,0.00114095838259098,0.000815808727596011,0.000815808727596011
"263",0.000951632531493572,0.000422996077151869,0.000814195882511654,0.000814195882511654
"264",0.000486841991963382,0.00113661389540896,0.000772105944200388,0.000772105944200388
"265",-1.68180189195579e-06,-0.000457683211100724,0.000741027511252238,0.000741027511252238
"266",7.18680229114023e-05,3.07487870488764e-05,0.000772664491339574,0.000772664491339574
"267",-0.000775532201007607,-0.00026659064170228,0.000690462180163236,0.000690462180163236
"268",-0.000334479325762925,0.000396643926304019,0.000689101385453291,0.000689101385453291
"269",-4.75656292637781e-06,-0.00130214188293832,0.000667740887708189,0.000667740887708189
"270",-0.000145406648087948,0.000496637807928897,0.000666426390594115,0.000666426390594115
"271",0.000390696480316466,-0.000860280944115313,0.00069634741328672,0.00069634741328672
"272",0.000349827471948944,0.000838883374965534,0.000746350460125776,0.000746350460125776
"273",0.00138010552329182,0.000663051021376511,0.000778907024090557,0.000778907024090557
"274",0.00132346014551174,0.00143909362918726,0.000822947459333761,0.000822947459333761
"275",0.000679217357911058,0.000783497576526026,0.000821331668312864,0.000821331668312864
"276",0.000833893140933584,0.000369062893793276,0.000798927104931546,0.000798927104931546
"277",-0.000453007816938694,-0.000410104499228443,0.000797360187580583,0.000797360187580583
"278",-0.000765975190260592,0.000162247890542298,0.000764308663844903,0.000764308663844903
"279",-0.000294341129585251,2.21334510581548e-05,0.000759122125131951,0.000759122125131951
"280",-0.000597628006161437,-0.000973925541880031,0.000600455076064422,0.000600455076064422
"281",-0.00136918006617759,-0.00170405313226911,0.000583549767840741,0.000583549767840741
"282",-0.000814066225810054,-0.00241996480314985,0.000582407925184322,0.000582407925184322
"283",-0.000750995319468431,-3.78657567875421e-06,0.000431214998718495,0.000431214998718495
"284",-0.00108334978468413,-0.00263026730002903,0.000430371471136512,0.000430371471136512
"285",0.000641685083358489,-0.00357816403147341,0.000531168891588718,0.000531168891588718
"286",0.00112375528019927,0.000979114431404482,0.000453071354179039,0.000453071354179039
"287",-0.000649256082531025,0.00342188864322385,0.000402425243765656,0.000402425243765656
"288",-0.000902882250011132,8.17411981631167e-05,0.000444152589315364,0.000444152589315364
"289",0.000250725748044292,-0.003669707078438,0.000443286193038316,0.000443286193038316
"290",0.0007837937886094,0.00146060212322008,0.000506844657605554,0.000506844657605554
"291",-0.000167354127279151,0.000200549173752967,0.000505857616948597,0.000505857616948597
"292",-0.000363657052292873,0.00222705643651695,0.000668205456012796,0.000668205456012796
"293",0.00334805666064336,-0.00313734339301111,0.000666328154217735,0.000666328154217735
"294",0.00369193333902996,0.00274100361360451,0.000721633061239594,0.000721633061239594
"295",0.00210520959972419,0.00147122610636888,0.000687116962952981,0.000687116962952981
"296",-0.000686845065136289,-0.00013874380377529,0.000685784082371251,0.000685784082371251
"297",-0.00254723877262615,-0.00173651852211253,0.000686364350373854,0.000686364350373854
"298",-0.00123669345643276,-0.000108378060574878,0.000685034369016008,0.000685034369016008
"299",-0.000886419536073626,0.00156049873764914,0.000665889113200699,0.000665889113200699
"300",0.00115749747084499,0.000689909181503595,0.000602543441710955,0.000602543441710955
"301",0.00130979879071334,-0.00172481313801497,0.000679992594319206,0.000679992594319206
"302",0.00193670859839559,-0.000937630428488542,0.000671636345244247,0.000671636345244247
"303",0.001296916599557,0.00236356850489916,0.000670338314727998,0.000670338314727998
"304",6.50090292143654e-05,0.00175605561055979,0.000736082919247664,0.000736082919247664
"305",-0.00014108622655208,-0.000660463607084049,0.000734662643037732,0.000734662643037732
"306",-0.000114985001023306,-1.8080110014066e-05,0.000735013806127066,0.000735013806127066
"307",7.2089206748384e-05,0.000668399618997522,0.000730902284872884,0.000730902284872884
"308",0.000223530280782766,0.00123662196347429,0.000790552945449087,0.000790552945449087
"309",0.00112968636954596,-0.00278102344528206,0.000789031548029036,0.000789031548029036
"310",0.00133561362796014,-0.000201232338546415,0.000787513878337015,0.000787513878337015
"311",0.000819223062534238,7.96758385049489e-06,0.000897365036569252,0.000897365036569252
"312",0.00144066069512519,0.000290080138258957,0.000895642258273966,0.000895642258273966
"313",0.00121833905308538,0.00318083152741428,0.000893923691336593,0.000893923691336593
"314",-0.000708650669677708,0.000800256769259643,0.000851515742886659,0.000851515742886659
"315",-0.00113795547762726,-0.00219777670856975,0.000869115621624928,0.000869115621624928
"316",-0.00106197502066183,-0.00131394314992197,0.000802413610318275,0.000802413610318275
"317",-0.000578121790650597,0.00137272434025829,0.000800876003392206,0.000800876003392206
"318",0.000254839935031151,0.000158485413684064,0.00078793869117659,0.00078793869117659
"319",0.000501010469738149,-0.000671420614973195,0.000786430211591304,0.000786430211591304
"320",0.00118717555354742,-0.000261102203151901,0.000777456038767001,0.000777456038767001
"321",0.00106939557777848,0.000329651031844679,0.000827352246218024,0.000827352246218024
"322",0.00131553830893273,0.000821520022026927,0.000871300056267555,0.000871300056267555
"323",0.000689000545709726,0.00213479484775137,0.000834146761581183,0.000834146761581183
"324",6.00296739851986e-05,0.000851298409606385,0.00083255488768038,0.00083255488768038
"325",-0.000691353459478762,-0.0019591658030118,0.000829292964104301,0.000829292964104301
"326",-0.000518187508469348,-0.000705167008999611,0.000827711957010746,0.000827711957010746
"327",-0.000656014078187481,0.00173391327329245,0.000784943191898028,0.000784943191898028
"328",-0.000180715996914565,0.000677355384473249,0.000804490778815201,0.000804490778815201
"329",0.000630263963702013,-0.00156122812348435,0.000801897263242077,0.000801897263242077
"330",0.000937495592150022,0.000191438280725613,0.000771183861202533,0.000771183861202533
"331",0.00051703204628168,0.00107028150980897,0.000769716418770611,0.000769716418770611
"332",-0.000108964188617509,-0.000583191251981473,0.000809006737721773,0.000809006737721773
"333",1.13165324075567e-05,-0.000197268176571416,0.000807469817716404,0.000807469817716404
"334",0.000182386421894413,0.0013388382267733,0.000789156611750652,0.000789156611750652
"335",0.000153879229523335,0.00118081619070204,0.000773445359059609,0.000773445359059609
"336",-9.07421484020472e-05,-0.000962558439712479,0.000794224771127816,0.000794224771127816
"337",0.000217131905217462,-0.00102413395050316,0.0007927188241012,0.0007927188241012
"338",0.000445511157481497,0.00143790912126419,0.000791216495291849,0.000791216495291849
"339",0.000529609569076637,0.00134999459488565,0.000787435384851096,0.000787435384851096
"340",0.000360425140213202,-0.000822307060498678,0.000785944523535227,0.000785944523535227
"341",0.000107330471076785,-0.000995450595662416,0.000783843196968018,0.000783843196968018
"342",-8.78806409908388e-05,0.000907544559788667,0.000792881324209014,0.000792881324209014
"343",5.33894286211952e-05,0.000899737050590114,0.000831889641598032,0.000831889641598032
"344",0.000801837963572832,-0.000185279047146023,0.000836774050588045,0.000836774050588045
"345",0.00118812001886867,6.70918312920848e-05,0.000835195273716449,0.000835195273716449
